order_id,customer_id,customer_name,customer_email,product_name,category,region,state,quantity,unit_price,discount_rate,net_revenue,payment_method,order_date,delivery_days,returned,salesperson_id,year,month,quarter,day_of_week,gross_revenue,comparison
ORD-167364,CUST-07971,Catherine Bates,jstokes@example.com,Sunscreen,Health & Beauty,Lagos,Lagos,13,9600.0,0.0,124800.0,Card,2023-06-11,4,No,SP-044,2023,June,2,Sunday,124800.0,True
ORD-167365,CUST-06526,John Reynolds,charles59@example.net,Tennis Racket,Sports,Abuja,Abuja,15,22100.0,0.0,331500.0,Card,2023-03-26,4,No,SP-019,2023,March,1,Sunday,331500.0,True
ORD-167366,CUST-13527,Lindsay Walter,longrandall@example.com,Coffee Beans,Food & Beverage,Kaduna,Kaduna,18,5300.0,0.1,85860.0,POS,2023-07-25,8,No,SP-021,2023,July,3,Tuesday,95400.0,False
ORD-167367,CUST-12757,Amber Ruiz,georgerodriguez@example.net,Jacket,Clothing,Lagos,Lagos,13,10800.0,0.0,140400.0,Cash,2023-05-16,11,Yes,SP-044,2023,May,2,Tuesday,140400.0,True
ORD-167368,CUST-05049,James Berry,sharonjohnson@example.org,Suit,Clothing,Enugu,Enugu,13,17200.0,0.0,223600.0,USSD,2022-08-11,11,No,SP-015,2022,August,3,Thursday,223600.0,True
ORD-167369,CUST-01403,Tamara Cohen,christine32@example.org,Cookbook,Books,Enugu,Enugu,1,5900.0,0.0,5900.0,Card,2023-09-26,7,No,SP-015,2023,September,3,Tuesday,5900.0,True
ORD-167370,CUST-07818,Ashley Jones,darlenerojas@example.org,Children Book,Books,Port Harcourt,Port Harcourt,9,4700.0,0.15,35955.0,Cash,2023-06-02,12,No,SP-032,2023,June,2,Friday,42300.0,False
ORD-167371,CUST-04278,William Chan,alexander36@example.com,Jump Rope,Sports,Enugu,Enugu,12,29900.0,0.05,340860.0,Online,2022-07-08,1,No,SP-049,2022,July,3,Friday,358800.0,False
ORD-167372,CUST-14342,William Johnson,williamgonzalez@example.org,Energy Drink,Food & Beverage,Ibadan,Ibadan,5,4700.0,0.0,23500.0,Card,2021-10-25,11,No,SP-019,2021,October,4,Monday,23500.0,True
ORD-167373,CUST-17119,Tyler Vega,macdonaldbrian@example.com,Sneakers,Clothing,Kaduna,Kaduna,12,16600.0,0.1,179280.0,Card,2021-02-12,9,No,SP-030,2021,February,1,Friday,199200.0,False
ORD-167374,CUST-07215,Mr. Scott Phillips Jr.,rsolis@example.org,Frying Pan,Home & Kitchen,Enugu,Enugu,7,26900.0,0.0,188300.0,POS,2022-12-22,10,No,SP-028,2022,December,4,Thursday,188300.0,True
ORD-167375,CUST-08317,Jacob Jimenez,mccoybeth@example.com,Action Figure,Toys,Kaduna,Kaduna,7,6500.0,0.0,45500.0,USSD,2022-03-26,1,No,SP-016,2022,March,1,Saturday,45500.0,True
ORD-167376,CUST-17111,Courtney Ruiz,sethmyers@example.net,Vitamins,Health & Beauty,Ibadan,Ibadan,17,7400.0,0.0,125800.0,USSD,2022-01-22,3,No,SP-032,2022,January,1,Saturday,125800.0,True
ORD-167377,CUST-17970,Jeffrey Solis,dmiller@example.net,Body Lotion,Health & Beauty,Kaduna,Kaduna,9,12500.0,0.2,90000.0,Transfer,2022-06-27,1,No,SP-022,2022,June,2,Monday,112500.0,False
ORD-167378,CUST-03778,Victoria Taylor,kennethbarker@example.org,Fiction Novel,Books,Lagos,Lagos,10,3800.0,0.15,32300.0,Cash,2021-06-17,12,Yes,SP-025,2021,June,2,Thursday,38000.0,False
ORD-167379,CUST-06066,Jason Smith,linkenneth@example.com,LEGO Set,Toys,Enugu,Enugu,1,10300.0,0.2,8240.0,Online,2022-11-02,10,Yes,SP-024,2022,November,4,Wednesday,10300.0,False
ORD-167380,CUST-05719,Malik Russell,xmontgomery@example.net,Dress,Clothing,Port Harcourt,Port Harcourt,5,15100.0,0.0,75500.0,Cash,2021-02-19,11,No,SP-029,2021,February,1,Friday,75500.0,True
ORD-167381,CUST-18566,Laura Austin,fergusonkaren@example.org,Smartphone,Electronics,Lagos,Lagos,14,92700.0,0.15,1103130.0,Cash,2023-01-16,6,No,SP-042,2023,January,1,Monday,1297800.0,False
ORD-167382,CUST-01684,Jose Chavez,jmiles@example.org,Microwave,Home & Kitchen,Benin City,Benin City,9,36700.0,0.05,313785.0,Card,2023-05-10,8,No,SP-001,2023,May,2,Wednesday,330300.0,False
ORD-167383,CUST-08523,Courtney Smith,drakefrank@example.com,Vitamins,Health & Beauty,Port Harcourt,Port Harcourt,9,8300.0,0.05,70965.0,POS,2023-07-01,5,No,SP-037,2023,July,3,Saturday,74700.0,False
ORD-167384,CUST-09736,Paula Wright,joseph81@example.org,Football,Sports,Benin City,Benin City,2,24500.0,0.0,49000.0,Transfer,2021-12-05,12,No,SP-009,2021,December,4,Sunday,49000.0,True
ORD-167385,CUST-19097,William Moon,hallshawn@example.net,Gym Bag,Sports,Kano,Kano,6,14500.0,0.15,73950.0,Transfer,2023-11-24,13,No,SP-015,2023,November,4,Friday,87000.0,False
ORD-167386,CUST-04896,Kimberly Blanchard,pricejesse@example.org,Energy Drink,Food & Beverage,Abuja,Abuja,3,6400.0,0.15,16320.0,POS,2022-03-08,7,No,SP-030,2022,March,1,Tuesday,19200.0,False
ORD-167387,CUST-10594,Phillip Lopez,acervantes@example.org,Puzzle,Toys,Lagos,Lagos,11,14900.0,0.0,163900.0,Cash,2021-05-03,2,No,SP-006,2021,May,2,Monday,163900.0,True
ORD-167388,CUST-09233,Amber Taylor,millerwilliam@example.org,Frying Pan,Home & Kitchen,Lagos,Lagos,20,17000.0,0.2,272000.0,POS,2023-08-01,7,Yes,SP-024,2023,August,3,Tuesday,340000.0,False
ORD-167389,CUST-10820,Jacob Pacheco,vfisher@example.net,Cornflakes,Food & Beverage,Lagos,Lagos,5,5900.0,0.0,29500.0,Card,2021-10-16,1,No,SP-016,2021,October,4,Saturday,29500.0,True
ORD-167390,CUST-17924,Michael Castillo,ytrujillo@example.com,Bicycle Helmet,Sports,Benin City,Benin City,14,9400.0,0.0,131600.0,USSD,2021-02-13,6,No,SP-048,2021,February,1,Saturday,131600.0,True
ORD-167391,CUST-07788,Lori Turner,sanchezedward@example.net,Suit,Clothing,Lagos,Lagos,15,9700.0,0.0,145500.0,Transfer,2023-06-13,2,No,SP-019,2023,June,2,Tuesday,145500.0,True
ORD-167392,CUST-01792,Michael Hooper,kristencoleman@example.net,Headphones,Electronics,Benin City,Benin City,12,93700.0,0.1,1011960.0,USSD,2021-06-30,9,No,SP-006,2021,June,2,Wednesday,1124400.0,False
ORD-167393,CUST-03039,Ronald Rosales,steelefrancisco@example.net,T-Shirt,Clothing,Kano,Kano,14,12800.0,0.0,179200.0,POS,2021-10-12,4,Yes,SP-044,2021,October,4,Tuesday,179200.0,True
ORD-167394,CUST-18343,Victoria Wall,david40@example.com,Cornflakes,Food & Beverage,Kano,Kano,7,6900.0,0.05,45885.0,Online,2023-04-22,5,No,SP-049,2023,April,2,Saturday,48300.0,False
ORD-167395,CUST-16439,Nicolas Prince,jamesdaniels@example.org,Self-Help,Books,Ibadan,Ibadan,14,8500.0,0.0,119000.0,Cash,2021-11-14,3,No,SP-011,2021,November,4,Sunday,119000.0,True
ORD-167396,CUST-05102,Randall Rice,jeremycollier@example.com,Pasta,Food & Beverage,Kaduna,Kaduna,3,6400.0,0.2,15360.0,POS,2021-03-25,4,No,SP-029,2021,March,1,Thursday,19200.0,False
ORD-167397,CUST-12762,Elizabeth Young,lewisjoseph@example.org,Smart TV,Electronics,Kano,Kano,4,103100.0,0.0,412400.0,USSD,2023-10-29,10,No,SP-017,2023,October,4,Sunday,412400.0,True
ORD-167398,CUST-07046,Michael Oliver,amartinez@example.com,Pasta,Food & Beverage,Kaduna,Kaduna,9,2500.0,0.0,22500.0,Cash,2022-10-29,14,No,SP-014,2022,October,4,Saturday,22500.0,True
ORD-167399,CUST-16376,Courtney Moore,emily77@example.com,Business,Books,Benin City,Benin City,2,4200.0,0.05,7980.0,Online,2022-04-25,4,No,SP-036,2022,April,2,Monday,8400.0,False
ORD-167400,CUST-10245,Karen Walker,ramseychelsea@example.com,Jeans,Clothing,Abuja,Abuja,13,16900.0,0.15,186745.0,POS,2023-12-11,13,No,SP-032,2023,December,4,Monday,219700.0,False
ORD-167401,CUST-02777,Katherine Bradford,jackson25@example.net,Dress,Clothing,Benin City,Benin City,3,11400.0,0.0,34200.0,Cash,2023-09-05,7,No,SP-008,2023,September,3,Tuesday,34200.0,True
ORD-167402,CUST-06317,Brandon Kelly,richard69@example.org,Charger,Electronics,Kaduna,Kaduna,7,91200.0,0.15,542640.0,USSD,2023-09-01,10,No,SP-027,2023,September,3,Friday,638400.0,False
ORD-167403,CUST-04620,Nicole Smith,gloria52@example.com,Bicycle Helmet,Sports,Ibadan,Ibadan,16,19200.0,0.0,307200.0,Card,2021-10-21,13,No,SP-030,2021,October,4,Thursday,307200.0,True
ORD-167404,CUST-05578,Jose Moore,shannonmiller@example.com,Rice (5kg),Food & Beverage,Lagos,Lagos,5,4200.0,0.2,16800.0,Cash,2021-09-13,10,Yes,SP-033,2021,September,3,Monday,21000.0,False
ORD-167405,CUST-02253,Danielle Klein,rebecca67@example.net,Science Fiction,Books,Lagos,Lagos,2,7000.0,0.15,11900.0,Transfer,2021-04-06,14,Yes,SP-044,2021,April,2,Tuesday,14000.0,False
ORD-167406,CUST-05862,Jamie Davis,elizabeth41@example.org,Gym Bag,Sports,Kaduna,Kaduna,8,20700.0,0.0,165600.0,Transfer,2021-12-27,1,No,SP-028,2021,December,4,Monday,165600.0,True
ORD-167407,CUST-04175,Mr. Victor Mitchell,jennifer15@example.net,Doll,Toys,Kaduna,Kaduna,5,6400.0,0.0,32000.0,Cash,2022-06-05,10,No,SP-038,2022,June,2,Sunday,32000.0,True
ORD-167408,CUST-12507,Christina Taylor,rosebrandon@example.org,Self-Help,Books,Enugu,Enugu,4,2800.0,0.05,10640.0,POS,2023-10-30,4,No,SP-035,2023,October,4,Monday,11200.0,False
ORD-167409,CUST-04492,Zachary Rojas,gkerr@example.com,Cookbook,Books,Abuja,Abuja,9,8000.0,0.15,61200.0,Transfer,2022-11-27,6,No,SP-029,2022,November,4,Sunday,72000.0,False
ORD-167410,CUST-08854,Joseph Wright,kburke@example.com,Bicycle Helmet,Sports,Benin City,Benin City,13,17900.0,0.1,209430.0,Card,2023-03-01,10,No,SP-028,2023,March,1,Wednesday,232700.0,False
ORD-167411,CUST-14738,Nicholas Taylor,clinejeremy@example.net,Jump Rope,Sports,Kano,Kano,7,25100.0,0.15,149345.0,Transfer,2021-09-05,13,No,SP-006,2021,September,3,Sunday,175700.0,False
ORD-167412,CUST-09575,Zachary Bryant,jesseaguilar@example.com,Stuffed Animal,Toys,Enugu,Enugu,14,10800.0,0.0,151200.0,Online,2022-02-19,2,No,SP-013,2022,February,1,Saturday,151200.0,True
ORD-167413,CUST-15755,Jessica Miranda,johnnybuckley@example.net,Perfume,Health & Beauty,Port Harcourt,Port Harcourt,1,12300.0,0.05,11685.0,Card,2021-06-01,6,No,SP-015,2021,June,2,Tuesday,12300.0,False
ORD-167414,CUST-06574,Elizabeth Monroe,tiffanyvelazquez@example.com,Shampoo,Health & Beauty,Enugu,Enugu,2,8200.0,0.05,15580.0,Transfer,2023-05-16,11,No,SP-024,2023,May,2,Tuesday,16400.0,False
ORD-167415,CUST-01244,Regina Smith,walkerrhonda@example.com,Board Game,Toys,Ibadan,Ibadan,12,7000.0,0.0,84000.0,Card,2022-05-17,13,No,SP-013,2022,May,2,Tuesday,84000.0,True
ORD-167416,CUST-12858,Adrian Wells,chrismiller@example.org,Hoodie,Clothing,Abuja,Abuja,19,14000.0,0.15,226100.0,USSD,2021-04-23,14,No,SP-029,2021,April,2,Friday,266000.0,False
ORD-167417,CUST-19161,Shelly Larson,christopher56@example.com,RC Car,Toys,Lagos,Lagos,17,11000.0,0.0,187000.0,Card,2022-01-15,9,No,SP-006,2022,January,1,Saturday,187000.0,True
ORD-167418,CUST-13282,Jennifer Burton,david87@example.net,Kettle,Home & Kitchen,Kaduna,Kaduna,15,24100.0,0.2,289200.0,Cash,2022-01-20,14,No,SP-027,2022,January,1,Thursday,361500.0,False
ORD-167419,CUST-05292,Yolanda Hughes,qmerritt@example.com,Dress,Clothing,Lagos,Lagos,3,17100.0,0.1,46170.0,POS,2021-07-07,2,No,SP-041,2021,July,3,Wednesday,51300.0,False
ORD-167420,CUST-19646,Dennis Carter,speters@example.com,Fiction Novel,Books,Benin City,Benin City,9,6900.0,0.0,62100.0,Card,2021-03-13,9,No,SP-011,2021,March,1,Saturday,62100.0,True
ORD-167421,CUST-19690,Edward Martin,turnersteven@example.net,Rice (5kg),Food & Beverage,Benin City,Benin City,19,4500.0,0.0,85500.0,USSD,2021-07-04,3,No,SP-016,2021,July,3,Sunday,85500.0,True
ORD-167422,CUST-12501,Rita Wilson,david33@example.net,Board Game,Toys,Ibadan,Ibadan,14,4600.0,0.15,54740.0,Online,2022-08-03,12,No,SP-028,2022,August,3,Wednesday,64400.0,False
ORD-167423,CUST-09094,Andrea Allen,tiffany64@example.net,Hoodie,Clothing,Ibadan,Ibadan,7,19300.0,0.1,121590.0,Online,2021-05-11,1,No,SP-044,2021,May,2,Tuesday,135100.0,False
ORD-167424,CUST-02443,Samuel Smith,ucarter@example.org,Pasta,Food & Beverage,Kaduna,Kaduna,6,6500.0,0.0,39000.0,USSD,2023-10-18,11,No,SP-040,2023,October,4,Wednesday,39000.0,True
ORD-167425,CUST-05125,Kaitlin Valdez,rbrown@example.org,Self-Help,Books,Port Harcourt,Port Harcourt,16,6200.0,0.1,89280.0,Transfer,2022-12-21,4,No,SP-024,2022,December,4,Wednesday,99200.0,False
ORD-167426,CUST-16438,Megan Perkins,joseph10@example.net,Tennis Racket,Sports,Ibadan,Ibadan,3,19900.0,0.15,50745.0,Card,2021-04-20,10,No,SP-023,2021,April,2,Tuesday,59700.0,False
ORD-167427,CUST-01510,Sherry Bell,willisjesse@example.com,Microwave,Home & Kitchen,Lagos,Lagos,11,17600.0,0.15,164560.0,USSD,2021-06-06,13,No,SP-033,2021,June,2,Sunday,193600.0,False
ORD-167428,CUST-08344,Paul Merritt,cassandra92@example.org,Science Fiction,Books,Port Harcourt,Port Harcourt,7,6200.0,0.15,36890.0,Transfer,2022-01-25,6,No,SP-007,2022,January,1,Tuesday,43400.0,False
ORD-167429,CUST-02162,Evelyn Pacheco,colin34@example.org,Children Book,Books,Kaduna,Kaduna,18,6200.0,0.2,89280.0,USSD,2023-04-26,2,No,SP-043,2023,April,2,Wednesday,111600.0,False
ORD-167430,CUST-13080,Sarah Bradley,kellerlinda@example.org,Dress,Clothing,Kaduna,Kaduna,19,7100.0,0.0,134900.0,USSD,2023-07-10,13,No,SP-034,2023,July,3,Monday,134900.0,True
ORD-167431,CUST-01552,Tracy Galvan,amanda10@example.net,Running Shoes,Sports,Ibadan,Ibadan,3,28600.0,0.0,85800.0,USSD,2023-03-01,12,No,SP-003,2023,March,1,Wednesday,85800.0,True
ORD-167432,CUST-10858,Ann Lopez,eortiz@example.net,Perfume,Health & Beauty,Kaduna,Kaduna,8,10500.0,0.0,84000.0,POS,2023-05-01,14,No,SP-017,2023,May,2,Monday,84000.0,True
ORD-167433,CUST-02804,Rachel Hodge,rstephens@example.com,Business,Books,Lagos,Lagos,6,5500.0,0.0,33000.0,Transfer,2023-11-23,6,No,SP-008,2023,November,4,Thursday,33000.0,True
ORD-167434,CUST-11129,Meagan Cooper,harveyjoel@example.org,Charger,Electronics,Port Harcourt,Port Harcourt,15,62900.0,0.0,943500.0,Card,2023-07-24,3,No,SP-033,2023,July,3,Monday,943500.0,True
ORD-167435,CUST-07286,Ronald Williams,barnettkaitlyn@example.net,Dumbbells,Sports,Lagos,Lagos,12,14400.0,0.0,172800.0,Card,2023-04-14,12,Yes,SP-017,2023,April,2,Friday,172800.0,True
ORD-167436,CUST-08219,Robert Coleman,adam20@example.org,Hoodie,Clothing,Benin City,Benin City,12,12200.0,0.15,124440.0,Cash,2023-12-16,5,No,SP-034,2023,December,4,Saturday,146400.0,False
ORD-167437,CUST-10367,Alyssa Ellis,trevinojohn@example.net,Curtains,Home & Kitchen,Kaduna,Kaduna,20,20100.0,0.0,402000.0,Transfer,2021-04-20,11,No,SP-030,2021,April,2,Tuesday,402000.0,True
ORD-167438,CUST-06636,Tina Henry,amann@example.com,Yoga Mat,Sports,Ibadan,Ibadan,19,17200.0,0.0,326800.0,Cash,2021-06-25,11,No,SP-005,2021,June,2,Friday,326800.0,True
ORD-167439,CUST-09502,Yvonne Barrett,andrewstephenson@example.com,Running Shoes,Sports,Kano,Kano,9,17300.0,0.0,155700.0,Card,2022-02-08,7,No,SP-029,2022,February,1,Tuesday,155700.0,True
ORD-167440,CUST-02787,Christopher Quinn,vcarter@example.org,Board Game,Toys,Kano,Kano,2,6200.0,0.05,11780.0,Cash,2023-06-29,12,No,SP-037,2023,June,2,Thursday,12400.0,False
ORD-167441,CUST-05369,Vincent Hicks,smithalan@example.org,Yoga Mat,Sports,Benin City,Benin City,5,20900.0,0.1,94050.0,USSD,2023-04-27,2,No,SP-015,2023,April,2,Thursday,104500.0,False
ORD-167442,CUST-09443,Kristin Mcintyre,amanda55@example.com,Toaster,Home & Kitchen,Ibadan,Ibadan,8,26800.0,0.0,214400.0,USSD,2021-12-30,7,No,SP-018,2021,December,4,Thursday,214400.0,True
ORD-167443,CUST-10281,Heather Ruiz,susanmedina@example.com,Dress,Clothing,Enugu,Enugu,14,17800.0,0.0,249200.0,USSD,2021-07-07,11,No,SP-025,2021,July,3,Wednesday,249200.0,True
ORD-167444,CUST-18850,Kyle Perez,pamela94@example.com,Art Kit,Toys,Lagos,Lagos,1,9100.0,0.0,9100.0,USSD,2023-10-15,5,No,SP-040,2023,October,4,Sunday,9100.0,True
ORD-167445,CUST-03756,Daniel Ferguson,cooleyian@example.com,Jump Rope,Sports,Benin City,Benin City,7,18700.0,0.0,130900.0,Transfer,2022-02-18,7,No,SP-008,2022,February,1,Friday,130900.0,True
ORD-167446,CUST-06633,Chelsea Allen,anna51@example.com,Bicycle Helmet,Sports,Ibadan,Ibadan,11,23400.0,0.2,205920.0,POS,2021-07-07,9,No,SP-039,2021,July,3,Wednesday,257400.0,False
ORD-167447,CUST-13253,Katelyn Robinson,cjordan@example.com,Tennis Racket,Sports,Kano,Kano,4,26400.0,0.15,89760.0,Online,2021-01-16,5,No,SP-013,2021,January,1,Saturday,105600.0,False
ORD-167448,CUST-17630,Vanessa Anderson,matthew39@example.com,Smart TV,Electronics,Lagos,Lagos,14,46100.0,0.0,645400.0,POS,2022-02-05,12,No,SP-032,2022,February,1,Saturday,645400.0,True
ORD-167449,CUST-14431,Daniel Taylor,shannonbaldwin@example.com,Shampoo,Health & Beauty,Enugu,Enugu,9,5000.0,0.0,45000.0,POS,2021-06-30,10,No,SP-031,2021,June,2,Wednesday,45000.0,True
ORD-167450,CUST-10792,Sean Garcia,bobbynoble@example.net,LEGO Set,Toys,Abuja,Abuja,4,8300.0,0.2,26560.0,Transfer,2022-03-13,11,Yes,SP-050,2022,March,1,Sunday,33200.0,False
ORD-167451,CUST-19120,Richard Hubbard,annepowers@example.net,Charger,Electronics,Ibadan,Ibadan,3,59100.0,0.1,159570.0,Card,2021-08-23,1,No,SP-031,2021,August,3,Monday,177300.0,False
ORD-167452,CUST-04513,Jessica Sampson,smithedward@example.org,Body Lotion,Health & Beauty,Kaduna,Kaduna,15,9500.0,0.05,135375.0,Cash,2022-09-17,9,No,SP-046,2022,September,3,Saturday,142500.0,False
ORD-167453,CUST-08747,Ernest Wilson,kevindennis@example.org,Cookbook,Books,Lagos,Lagos,6,8500.0,0.0,51000.0,USSD,2023-10-05,4,No,SP-013,2023,October,4,Thursday,51000.0,True
ORD-167454,CUST-05842,Marie Horn,gpitts@example.net,Power Bank,Electronics,Benin City,Benin City,20,51400.0,0.0,1028000.0,Card,2022-03-27,4,No,SP-033,2022,March,1,Sunday,1028000.0,True
ORD-167455,CUST-11208,John Gomez,lindadavis@example.com,Camera,Electronics,Lagos,Lagos,18,93500.0,0.15,1430550.0,Online,2022-02-13,5,No,SP-004,2022,February,1,Sunday,1683000.0,False
ORD-167456,CUST-18326,Erin Villarreal,fernandobuckley@example.org,T-Shirt,Clothing,Kano,Kano,17,9000.0,0.05,145350.0,Cash,2021-01-11,14,No,SP-013,2021,January,1,Monday,153000.0,False
ORD-167457,CUST-12269,Patricia Adkins,dpark@example.net,Jacket,Clothing,Kano,Kano,6,16300.0,0.05,92910.0,USSD,2023-02-16,2,No,SP-020,2023,February,1,Thursday,97800.0,False
ORD-167458,CUST-02010,Ashley Chase,james39@example.com,Blender,Home & Kitchen,Enugu,Enugu,6,33400.0,0.0,200400.0,Cash,2022-01-10,8,No,SP-025,2022,January,1,Monday,200400.0,True
ORD-167459,CUST-10248,Sarah Campbell,brian83@example.com,Blender,Home & Kitchen,Kaduna,Kaduna,13,34000.0,0.0,442000.0,Transfer,2022-08-31,2,No,SP-036,2022,August,3,Wednesday,442000.0,True
ORD-167460,CUST-10536,Gary Vargas,danielle51@example.net,Action Figure,Toys,Benin City,Benin City,9,4500.0,0.05,38475.0,POS,2022-06-27,2,No,SP-046,2022,June,2,Monday,40500.0,False
ORD-167461,CUST-15771,Sabrina Miller,sarah48@example.com,Body Lotion,Health & Beauty,Benin City,Benin City,1,9600.0,0.1,8640.0,POS,2023-11-03,1,No,SP-037,2023,November,4,Friday,9600.0,False
ORD-167462,CUST-11482,Mary Maxwell,william48@example.org,Coffee Beans,Food & Beverage,Benin City,Benin City,4,4900.0,0.2,15680.0,Cash,2022-06-06,11,No,SP-037,2022,June,2,Monday,19600.0,False
ORD-167463,CUST-12735,Thomas Smith,chelsea50@example.com,Gym Bag,Sports,Kano,Kano,4,23500.0,0.1,84600.0,Cash,2023-05-08,13,No,SP-041,2023,May,2,Monday,94000.0,False
ORD-167464,CUST-10163,Nancy Hahn,stephen07@example.com,Doll,Toys,Lagos,Lagos,12,13400.0,0.1,144720.0,USSD,2023-07-05,9,No,SP-014,2023,July,3,Wednesday,160800.0,False
ORD-167465,CUST-03576,Nicholas Johnson,acostabenjamin@example.org,Pillow Set,Home & Kitchen,Kaduna,Kaduna,13,23800.0,0.0,309400.0,Transfer,2023-06-17,3,No,SP-025,2023,June,2,Saturday,309400.0,True
ORD-167466,CUST-04759,Susan Hall,marquezpatricia@example.com,Toothpaste,Health & Beauty,Kaduna,Kaduna,12,9300.0,0.15,94860.0,USSD,2023-04-06,2,Yes,SP-025,2023,April,2,Thursday,111600.0,False
ORD-167467,CUST-10717,Karen Mack,jessica76@example.net,Smartphone,Electronics,Benin City,Benin City,6,67000.0,0.05,381900.0,Cash,2022-08-03,13,No,SP-032,2022,August,3,Wednesday,402000.0,False
ORD-167468,CUST-19293,Lisa Anderson,garnerjeremy@example.net,Board Game,Toys,Ibadan,Ibadan,2,5400.0,0.1,9720.0,Transfer,2023-02-09,10,No,SP-049,2023,February,1,Thursday,10800.0,False
ORD-167469,CUST-05076,Barbara Davis,gking@example.org,Charger,Electronics,Abuja,Abuja,11,91000.0,0.05,950950.0,Card,2023-04-16,10,No,SP-002,2023,April,2,Sunday,1001000.0,False
ORD-167470,CUST-18204,Joe Edwards,richardjones@example.net,Smart TV,Electronics,Enugu,Enugu,11,57300.0,0.0,630300.0,Online,2022-07-05,5,No,SP-033,2022,July,3,Tuesday,630300.0,True
ORD-167471,CUST-01719,Carl Wilson,michellelopez@example.com,Puzzle,Toys,Kaduna,Kaduna,5,11300.0,0.15,48025.0,Cash,2022-07-15,8,No,SP-015,2022,July,3,Friday,56500.0,False
ORD-167472,CUST-12634,Terry Stevens,davidreyes@example.org,Olive Oil,Food & Beverage,Kaduna,Kaduna,12,3200.0,0.05,36480.0,Online,2021-02-09,5,No,SP-023,2021,February,1,Tuesday,38400.0,False
ORD-167473,CUST-17726,Sherri Bradley,michaelhall@example.org,Smartphone,Electronics,Lagos,Lagos,5,115500.0,0.0,577500.0,Card,2022-03-09,2,No,SP-017,2022,March,1,Wednesday,577500.0,True
ORD-167474,CUST-12784,Joseph Hall,xfrench@example.org,History,Books,Ibadan,Ibadan,20,2600.0,0.0,52000.0,Online,2022-12-04,6,No,SP-020,2022,December,4,Sunday,52000.0,True
ORD-167475,CUST-16830,Lindsay Brown,jeremy11@example.net,Bicycle Helmet,Sports,Enugu,Enugu,8,23800.0,0.1,171360.0,USSD,2022-10-26,11,No,SP-010,2022,October,4,Wednesday,190400.0,False
ORD-167476,CUST-09100,Diana Ford,hhall@example.org,Fiction Novel,Books,Lagos,Lagos,15,8000.0,0.1,108000.0,POS,2022-01-03,7,No,SP-020,2022,January,1,Monday,120000.0,False
ORD-167477,CUST-14626,Thomas Sweeney,kellystrickland@example.com,Cookbook,Books,Lagos,Lagos,1,7600.0,0.0,7600.0,POS,2023-01-23,13,No,SP-022,2023,January,1,Monday,7600.0,True
ORD-167478,CUST-15445,Matthew Smith,joseph90@example.com,Charger,Electronics,Kaduna,Kaduna,4,109900.0,0.2,351680.0,USSD,2023-04-19,7,No,SP-044,2023,April,2,Wednesday,439600.0,False
ORD-167479,CUST-17596,Linda Clark,burtondavid@example.org,Toaster,Home & Kitchen,Lagos,Lagos,7,27900.0,0.0,195300.0,POS,2022-06-16,1,No,SP-004,2022,June,2,Thursday,195300.0,True
ORD-167480,CUST-17219,Angela Harris,hornekatherine@example.org,Art Kit,Toys,Benin City,Benin City,10,4200.0,0.15,35700.0,Transfer,2023-03-16,4,No,SP-025,2023,March,1,Thursday,42000.0,False
ORD-167481,CUST-17407,Shannon Holt,elong@example.net,Curtains,Home & Kitchen,Benin City,Benin City,10,28800.0,0.0,288000.0,Cash,2022-07-06,14,No,SP-044,2022,July,3,Wednesday,288000.0,True
ORD-167482,CUST-09700,Alexis Vincent,jamessutton@example.com,History,Books,Kaduna,Kaduna,4,8400.0,0.0,33600.0,Online,2021-05-19,3,No,SP-020,2021,May,2,Wednesday,33600.0,True
ORD-167483,CUST-10050,Jeffery Ramirez,llittle@example.net,Cookbook,Books,Kano,Kano,10,6100.0,0.0,61000.0,Card,2022-10-07,5,No,SP-019,2022,October,4,Friday,61000.0,True
ORD-167484,CUST-17302,Autumn Miller,crosspeter@example.net,Perfume,Health & Beauty,Abuja,Abuja,20,4700.0,0.1,84600.0,USSD,2021-08-08,6,No,SP-022,2021,August,3,Sunday,94000.0,False
ORD-167485,CUST-04855,Stephanie Turner,prodriguez@example.com,Stuffed Animal,Toys,Kaduna,Kaduna,16,13100.0,0.1,188640.0,POS,2021-01-14,5,No,SP-043,2021,January,1,Thursday,209600.0,False
ORD-167486,CUST-11761,Jason Massey,johnsonjesse@example.org,Art Kit,Toys,Abuja,Abuja,8,11200.0,0.2,71680.0,Online,2022-11-07,9,No,SP-019,2022,November,4,Monday,89600.0,False
ORD-167487,CUST-07483,Robert Miller,melissawilliams@example.org,Frying Pan,Home & Kitchen,Ibadan,Ibadan,15,24100.0,0.0,361500.0,Transfer,2022-01-06,2,No,SP-029,2022,January,1,Thursday,361500.0,True
ORD-167488,CUST-08130,Brendan Barber,zmorris@example.net,Hoodie,Clothing,Benin City,Benin City,11,10700.0,0.05,111815.0,Cash,2023-01-03,1,No,SP-027,2023,January,1,Tuesday,117700.0,False
ORD-167489,CUST-01259,David Petersen,rodneyweiss@example.net,Frying Pan,Home & Kitchen,Kaduna,Kaduna,8,15800.0,0.15,107440.0,Transfer,2023-11-23,5,Yes,SP-041,2023,November,4,Thursday,126400.0,False
